sector,tic_id
60,703385976
60,703388571
60,703388662
60,703390569
60,703391973
60,703392387
60,703392512
60,703394120
60,703398424
60,703401258
60,703401265
60,703404997
60,703405590
60,703408055
60,703408501
60,703408502
60,703408704
60,703409213
60,703409370
60,703411278
60,703412142
60,703412317
60,703412438
60,703412671
60,703413852
60,703414253
60,703416414
60,703418870
60,703419811
60,703420509
60,703421062
60,703421179
60,703421314
60,703423465
60,703423561
60,703424080
60,703426678
60,703427701
60,703427920
60,703428171
60,703430026
60,703430140
60,703430156
60,703433974
60,703434193
60,703435307
60,703435508
60,703437736
60,703437973
60,703440989
60,703441641
60,703445996
60,703446543
60,703449449
60,703452522
60,703452734
60,703454416
60,703455173
60,703455525
60,703456257
60,703457734
60,703458062
60,703458190
60,703464578
60,703466417
60,703466711
60,703467712
60,703469705
60,703470049
60,703470062
60,703473081
60,703474067
60,703475019
60,703475241
60,703475709
60,703477263
60,703477935
60,703480146
60,703482099
60,703482568
60,703486693
60,703487185
60,703488650
60,703489621
60,703492089
60,703492450
60,703492468
60,703493368
60,703494144
60,703498596
60,703498724
60,703499313
60,703499462
60,703499467
60,703500795
60,703500885
60,703502533
60,703502742
60,703504559
60,703504602
60,703505320
60,703505845
60,703505935
60,703506507
60,703508181
60,703509009
60,703510206
60,703510754
60,703511540
60,703511625
60,703511934
60,703512958
60,703514162
60,703514635
60,703515383
60,703515730
60,703515812
60,703517173
60,703521218
60,703521255
60,703522471
60,703523022
60,703523473
60,703523516
60,703525353
60,703525368
60,703525476
60,703526744
60,703528002
60,703529726
60,703531232
60,703533457
60,703533822
60,703540110
60,703541677
60,703542146
60,703542826
60,703543116
60,703543630
60,703544965
60,703545002
60,703546559
60,703548591
60,703552244
60,703553144
60,703553516
60,703554732
60,703555571
60,703556059
60,703556209
60,703557290
60,703558590
60,703559904
60,703560332
60,703560369
60,703561241
60,703561418
60,703561847
60,703563141
60,703563300
60,703564511
60,703565504
60,703565753
60,703566212
60,703568261
60,703569952
60,703570809
60,703571061
60,703571319
60,703574151
60,703574575
60,703574701
60,703575443
60,703575496
60,703576350
60,703577267
60,703577688
60,703578025
60,703578258
60,703580609
60,703580750
60,703583232
60,703585046
60,703587625
60,703589542
60,703589924
60,703590495
60,703591990
60,703594873
60,703594973
60,703596555
60,703597234
60,703597307
60,703597939
60,703598426
60,703598437
60,703598504
60,703598649
60,703600023
60,703603350
60,703603381
60,703603790
60,703604014
60,703604128
60,703604136
60,703606017
60,703606299
60,703607431
60,703608705
60,703611009
60,703611445
60,703612375
60,703612730
60,703614458
60,703616281
60,703616591
60,703616810
60,703619710
60,703619875
60,703623732
60,703624760
60,703626045
60,703626276
60,703626971
60,703627006
60,703628167
60,703628251
60,703631619
60,703631643
60,703633542
60,703636602
60,703638786
60,703640095
60,703640144
60,703640591
60,703641532
60,703641765
60,703643710
60,703644117
60,703646047
60,703647096
60,703647767
60,703648014
60,703648236
60,703648268
60,703648665
60,703649197
60,703650083
60,703651431
60,703651842
60,703652033
60,703652464
60,703653236
60,703657249
60,703658737
60,703659765
60,703660525
60,703661417
60,703662309
60,703663341
60,703667480
60,703667792
60,703671556
60,703671739
60,703672335
60,703672690
60,703673471
60,703675753
60,703675976
60,703677677
60,703678245
60,703678395
60,703680103
60,703680769
60,703681630
60,703681872
60,703684429
60,703685823
60,703687633
60,703688878
60,703689830
60,703690000
60,703691090
60,703691136
60,703691429
60,703691547
60,703694341
60,703695533
60,703695639
60,703695655
60,703696150
60,703696935
60,703697699
60,703698241
60,703698378
60,703698690
60,703701479
60,703701638
60,703705458
60,703705951
60,703705974
60,703706165
60,703706951
60,703708594
60,703709032
60,703711243
60,703711290
60,703712123
60,703712245
60,703713168
60,703713441
60,703714348
60,703714459
60,703715520
60,703715929
60,703716530
60,703717204
60,703717216
60,703718335
60,703718763
60,703718906
60,703719846
60,703720509
60,703721223
60,703722308
60,703722789
60,703725110
60,703725273
60,703726726
60,703727621
60,703728357
60,703728525
60,703728614
60,703728719
60,703728734
60,703728746
60,703731110
60,703736829
60,703737202
60,703737427
60,703737813
60,703737821
60,703741145
60,703741487
60,703741663
60,703741768
60,703742762
60,703745351
60,703745559
60,703746561
60,703747343
60,703747497
60,703748962
60,703749507
60,703749821
60,703750094
60,703750123
60,703750650
